WHOREGION;FLUSEASON;HEMISPHERE;ITZ;COUNTRY_CODE;COUNTRY_AREA_TERRITORY;ISO_WEEKSTARTDATE;ISO_YEAR;ISO_WEEK;MMWR_WEEKSTARTDATE;MMWR_YEAR;MMWR_WEEK;ORIGIN_SOURCE;AGEGROUP_CODE;CASE_INFO;REPORTED_CASES
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;02/03/2015;2015;10;01/03/2015;2015;9;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;09/03/2015;2015;11;08/03/2015;2015;10;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;16/03/2015;2015;12;15/03/2015;2015;11;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;23/03/2015;2015;13;22/03/2015;2015;12;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;30/03/2015;2015;14;29/03/2015;2015;13;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;10/10/2016;2016;41;09/10/2016;2016;41;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;17/10/2016;2016;42;16/10/2016;2016;42;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;24/10/2016;2016;43;23/10/2016;2016;43;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;31/10/2016;2016;44;30/10/2016;2016;44;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;07/11/2016;2016;45;06/11/2016;2016;45;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;14/11/2016;2016;46;13/11/2016;2016;46;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;05/06/2017;2017;23;04/06/2017;2017;23;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;12/06/2017;2017;24;11/06/2017;2017;24;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;19/06/2017;2017;25;18/06/2017;2017;25;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;26/06/2017;2017;26;25/06/2017;2017;26;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;03/07/2017;2017;27;02/07/2017;2017;27;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;10/07/2017;2017;28;09/07/2017;2017;28;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;04/06/2018;2018;23;03/06/2018;2018;23;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;11/06/2018;2018;24;10/06/2018;2018;24;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;18/06/2018;2018;25;17/06/2018;2018;25;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;25/06/2018;2018;26;24/06/2018;2018;26;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;02/07/2018;2018;27;01/07/2018;2018;27;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;09/07/2018;2018;28;08/07/2018;2018;28;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;03/06/2019;2019;23;02/06/2019;2019;23;NOTDEFINED;All;ILI;7
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;10/06/2019;2019;24;09/06/2019;2019;24;NOTDEFINED;All;ILI;4
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;17/06/2019;2019;25;16/06/2019;2019;25;NOTDEFINED;All;ILI;8
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;24/06/2019;2019;26;23/06/2019;2019;26;NOTDEFINED;All;ILI;12
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;01/07/2019;2019;27;30/06/2019;2019;27;NOTDEFINED;All;ILI;4
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;08/07/2019;2019;28;07/07/2019;2019;28;NOTDEFINED;All;ILI;8
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;04/10/2021;2021;40;03/10/2021;2021;40;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;11/10/2021;2021;41;10/10/2021;2021;41;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;18/10/2021;2021;42;17/10/2021;2021;42;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;25/10/2021;2021;43;24/10/2021;2021;43;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;01/11/2021;2021;44;31/10/2021;2021;44;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;08/11/2021;2021;45;07/11/2021;2021;45;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;03/10/2022;2022;40;02/10/2022;2022;40;NOTDEFINED;All;ILI;19
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;10/10/2022;2022;41;09/10/2022;2022;41;NOTDEFINED;All;ILI;15
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;17/10/2022;2022;42;16/10/2022;2022;42;NOTDEFINED;All;ILI;20
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;24/10/2022;2022;43;23/10/2022;2022;43;NOTDEFINED;All;ILI;17
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;31/10/2022;2022;44;30/10/2022;2022;44;NOTDEFINED;All;ILI;13
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;07/11/2022;2022;45;06/11/2022;2022;45;NOTDEFINED;All;ILI;17
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;02/10/2023;2023;40;01/10/2023;2023;40;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;09/10/2023;2023;41;08/10/2023;2023;41;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;16/10/2023;2023;42;15/10/2023;2023;42;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;23/10/2023;2023;43;22/10/2023;2023;43;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;30/10/2023;2023;44;29/10/2023;2023;44;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;06/11/2023;2023;45;05/11/2023;2023;45;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;30/09/2024;2024;40;29/09/2024;2024;40;NOTDEFINED;All;ILI;22
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;07/10/2024;2024;41;06/10/2024;2024;41;NOTDEFINED;All;ILI;22
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;14/10/2024;2024;42;13/10/2024;2024;42;NOTDEFINED;All;ILI;9
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;21/10/2024;2024;43;20/10/2024;2024;43;NOTDEFINED;All;ILI;20
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;28/10/2024;2024;44;27/10/2024;2024;44;NOTDEFINED;All;ILI;11
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;04/11/2024;2024;45;03/11/2024;2024;45;NOTDEFINED;All;ILI;15
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;22/07/2013;2013;30;21/07/2013;2013;30;NOTDEFINED;All;ILI;1389
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;29/07/2013;2013;31;28/07/2013;2013;31;NOTDEFINED;All;ILI;1256
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;05/08/2013;2013;32;04/08/2013;2013;32;NOTDEFINED;All;ILI;1318
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;12/08/2013;2013;33;11/08/2013;2013;33;NOTDEFINED;All;ILI;1296
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;19/08/2013;2013;34;18/08/2013;2013;34;NOTDEFINED;All;ILI;1004
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;26/08/2013;2013;35;25/08/2013;2013;35;NOTDEFINED;All;ILI;1286
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;21/07/2014;2014;30;20/07/2014;2014;30;NOTDEFINED;All;ILI;1540
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;28/07/2014;2014;31;27/07/2014;2014;31;NOTDEFINED;All;ILI;1602
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;04/08/2014;2014;32;03/08/2014;2014;32;NOTDEFINED;All;ILI;1188
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;11/08/2014;2014;33;10/08/2014;2014;33;NOTDEFINED;All;ILI;1291
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;18/08/2014;2014;34;17/08/2014;2014;34;NOTDEFINED;All;ILI;1110
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;25/08/2014;2014;35;24/08/2014;2014;35;NOTDEFINED;All;ILI;1520
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;06/04/2015;2015;15;05/04/2015;2015;14;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;13/04/2015;2015;16;12/04/2015;2015;15;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;20/04/2015;2015;17;19/04/2015;2015;16;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;27/04/2015;2015;18;26/04/2015;2015;17;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;04/05/2015;2015;19;03/05/2015;2015;18;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;11/05/2015;2015;20;10/05/2015;2015;19;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;04/01/2016;2016;1;03/01/2016;2016;1;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;11/01/2016;2016;2;10/01/2016;2016;2;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;18/01/2016;2016;3;17/01/2016;2016;3;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;25/01/2016;2016;4;24/01/2016;2016;4;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;21/11/2016;2016;47;20/11/2016;2016;47;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;28/11/2016;2016;48;27/11/2016;2016;48;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;05/12/2016;2016;49;04/12/2016;2016;49;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;12/12/2016;2016;50;11/12/2016;2016;50;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;17/07/2017;2017;29;16/07/2017;2017;29;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;24/07/2017;2017;30;23/07/2017;2017;30;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;31/07/2017;2017;31;30/07/2017;2017;31;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;07/08/2017;2017;32;06/08/2017;2017;32;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;14/08/2017;2017;33;13/08/2017;2017;33;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;21/08/2017;2017;34;20/08/2017;2017;34;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;16/07/2018;2018;29;15/07/2018;2018;29;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;23/07/2018;2018;30;22/07/2018;2018;30;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;30/07/2018;2018;31;29/07/2018;2018;31;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;06/08/2018;2018;32;05/08/2018;2018;32;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;13/08/2018;2018;33;12/08/2018;2018;33;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;20/08/2018;2018;34;19/08/2018;2018;34;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;15/07/2019;2019;29;14/07/2019;2019;29;NOTDEFINED;All;ILI;11
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;22/07/2019;2019;30;21/07/2019;2019;30;NOTDEFINED;All;ILI;10
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;29/07/2019;2019;31;28/07/2019;2019;31;NOTDEFINED;All;ILI;15
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;05/08/2019;2019;32;04/08/2019;2019;32;NOTDEFINED;All;ILI;7
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;12/08/2019;2019;33;11/08/2019;2019;33;NOTDEFINED;All;ILI;13
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;19/08/2019;2019;34;18/08/2019;2019;34;NOTDEFINED;All;ILI;21
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;04/01/2021;2021;1;03/01/2021;2021;1;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;11/01/2021;2021;2;10/01/2021;2021;2;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;18/01/2021;2021;3;17/01/2021;2021;3;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;15/11/2021;2021;46;14/11/2021;2021;46;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;22/11/2021;2021;47;21/11/2021;2021;47;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;29/11/2021;2021;48;28/11/2021;2021;48;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;03/01/2022;2022;1;02/01/2022;2022;1;NOTDEFINED;All;ILI;16
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;10/01/2022;2022;2;09/01/2022;2022;2;NOTDEFINED;All;ILI;16
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;17/01/2022;2022;3;16/01/2022;2022;3;NOTDEFINED;All;ILI;8
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;14/11/2022;2022;46;13/11/2022;2022;46;NOTDEFINED;All;ILI;20
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;21/11/2022;2022;47;20/11/2022;2022;47;NOTDEFINED;All;ILI;37
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;28/11/2022;2022;48;27/11/2022;2022;48;NOTDEFINED;All;ILI;22
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;05/12/2022;2022;49;04/12/2022;2022;49;NOTDEFINED;All;ILI;21
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;12/12/2022;2022;50;11/12/2022;2022;50;NOTDEFINED;All;ILI;19
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;19/12/2022;2022;51;18/12/2022;2022;51;NOTDEFINED;All;ILI;9
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;02/01/2023;2023;1;01/01/2023;2023;1;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;09/01/2023;2023;2;08/01/2023;2023;2;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;13/11/2023;2023;46;12/11/2023;2023;46;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;20/11/2023;2023;47;19/11/2023;2023;47;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;27/11/2023;2023;48;26/11/2023;2023;48;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;04/12/2023;2023;49;03/12/2023;2023;49;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;11/12/2023;2023;50;10/12/2023;2023;50;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;18/12/2023;2023;51;17/12/2023;2023;51;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;01/01/2024;2024;1;31/12/2023;2024;1;NOTDEFINED;All;ILI;13
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;08/01/2024;2024;2;07/01/2024;2024;2;NOTDEFINED;All;ILI;42
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;11/11/2024;2024;46;10/11/2024;2024;46;NOTDEFINED;All;ILI;13
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;18/11/2024;2024;47;17/11/2024;2024;47;NOTDEFINED;All;ILI;13
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;25/11/2024;2024;48;24/11/2024;2024;48;NOTDEFINED;All;ILI;27
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;02/12/2024;2024;49;01/12/2024;2024;49;NOTDEFINED;All;ILI;15
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;09/12/2024;2024;50;08/12/2024;2024;50;NOTDEFINED;All;ILI;7
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;30/12/2024;2025;1;29/12/2024;2025;1;NOTDEFINED;All;ILI;9
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;06/01/2025;2025;2;05/01/2025;2025;2;NOTDEFINED;All;ILI;15
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;29/04/2013;2013;18;28/04/2013;2013;18;NOTDEFINED;All;ILI;2610
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;06/05/2013;2013;19;05/05/2013;2013;19;NOTDEFINED;All;ILI;3106
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;13/05/2013;2013;20;12/05/2013;2013;20;NOTDEFINED;All;ILI;2637
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;20/05/2013;2013;21;19/05/2013;2013;21;NOTDEFINED;All;ILI;2817
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;27/05/2013;2013;22;26/05/2013;2013;22;NOTDEFINED;All;ILI;3319
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;03/06/2013;2013;23;02/06/2013;2013;23;NOTDEFINED;All;ILI;2735
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;28/04/2014;2014;18;27/04/2014;2014;18;NOTDEFINED;All;ILI;1698
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;05/05/2014;2014;19;04/05/2014;2014;19;NOTDEFINED;All;ILI;2086
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;12/05/2014;2014;20;11/05/2014;2014;20;NOTDEFINED;All;ILI;2111
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;19/05/2014;2014;21;18/05/2014;2014;21;NOTDEFINED;All;ILI;2157
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;26/05/2014;2014;22;25/05/2014;2014;22;NOTDEFINED;All;ILI;1896
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;02/06/2014;2014;23;01/06/2014;2014;23;NOTDEFINED;All;ILI;2102
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;12/01/2015;2015;3;11/01/2015;2015;2;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;19/01/2015;2015;4;18/01/2015;2015;3;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;26/01/2015;2015;5;25/01/2015;2015;4;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;02/02/2015;2015;6;01/02/2015;2015;5;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;09/02/2015;2015;7;08/02/2015;2015;6;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;16/02/2015;2015;8;15/02/2015;2015;7;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;14/12/2015;2015;51;13/12/2015;2015;50;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;21/12/2015;2015;52;20/12/2015;2015;51;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;28/12/2015;2015;53;27/12/2015;2015;52;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;29/08/2016;2016;35;28/08/2016;2016;35;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;05/09/2016;2016;36;04/09/2016;2016;36;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;12/09/2016;2016;37;11/09/2016;2016;37;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;19/09/2016;2016;38;18/09/2016;2016;38;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;26/09/2016;2016;39;25/09/2016;2016;39;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;03/10/2016;2016;40;02/10/2016;2016;40;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;24/04/2017;2017;17;23/04/2017;2017;17;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;01/05/2017;2017;18;30/04/2017;2017;18;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;08/05/2017;2017;19;07/05/2017;2017;19;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;15/05/2017;2017;20;14/05/2017;2017;20;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;22/05/2017;2017;21;21/05/2017;2017;21;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;29/05/2017;2017;22;28/05/2017;2017;22;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;23/04/2018;2018;17;22/04/2018;2018;17;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;30/04/2018;2018;18;29/04/2018;2018;18;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;07/05/2018;2018;19;06/05/2018;2018;19;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;14/05/2018;2018;20;13/05/2018;2018;20;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;21/05/2018;2018;21;20/05/2018;2018;21;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;28/05/2018;2018;22;27/05/2018;2018;22;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;22/04/2019;2019;17;21/04/2019;2019;17;NOTDEFINED;All;ILI;8
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;29/04/2019;2019;18;28/04/2019;2019;18;NOTDEFINED;All;ILI;25
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;06/05/2019;2019;19;05/05/2019;2019;19;NOTDEFINED;All;ILI;19
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;13/05/2019;2019;20;12/05/2019;2019;20;NOTDEFINED;All;ILI;12
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;20/05/2019;2019;21;19/05/2019;2019;21;NOTDEFINED;All;ILI;13
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;27/05/2019;2019;22;26/05/2019;2019;22;NOTDEFINED;All;ILI;2
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;23/08/2021;2021;34;22/08/2021;2021;34;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;30/08/2021;2021;35;29/08/2021;2021;35;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;06/09/2021;2021;36;05/09/2021;2021;36;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;13/09/2021;2021;37;12/09/2021;2021;37;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;20/09/2021;2021;38;19/09/2021;2021;38;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;27/09/2021;2021;39;26/09/2021;2021;39;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;22/08/2022;2022;34;21/08/2022;2022;34;NOTDEFINED;All;ILI;36
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;29/08/2022;2022;35;28/08/2022;2022;35;NOTDEFINED;All;ILI;31
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;05/09/2022;2022;36;04/09/2022;2022;36;NOTDEFINED;All;ILI;33
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;12/09/2022;2022;37;11/09/2022;2022;37;NOTDEFINED;All;ILI;28
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;19/09/2022;2022;38;18/09/2022;2022;38;NOTDEFINED;All;ILI;36
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;26/09/2022;2022;39;25/09/2022;2022;39;NOTDEFINED;All;ILI;25
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;21/08/2023;2023;34;20/08/2023;2023;34;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;28/08/2023;2023;35;27/08/2023;2023;35;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;04/09/2023;2023;36;03/09/2023;2023;36;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;11/09/2023;2023;37;10/09/2023;2023;37;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;18/09/2023;2023;38;17/09/2023;2023;38;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;25/09/2023;2023;39;24/09/2023;2023;39;NOTDEFINED;All;ILI;
AMR;YR;NH;FLU_TRP_SAMR;COL;Colombia;19/08/2024;2024;34;18/08/2024;2024;34;NOTDEFINED;All;ILI;19
